Location,temperature,humidity,ph,rainfall,label,price,Price_Date
Udhagamandalam,6.323969079,48.75783315,6.084034474,84.1631997,Adzuki Beans,1206,18-Jul-16
Tittakudi,53.08282803,64.36516839,6.230501132,95.22127346,Adzuki Beans,1212,19-Jul-16
Tiruvannamalai,51.98960952,54.33930163,6.984003028,50.34963363,Adzuki Beans,1119,20-Jul-16
Tiruvaikuntam,50.61627407,40.87417623,7.26004427,83.58378922,Adzuki Beans,1059,21-Jul-16
Tiruvadanai,53.85012227,60.93848048,7.44435959,88.91087734,Adzuki Beans,1138,22-Jul-16
Tiruttani,52.93273827,40.63185709,6.323969079,54.71589837,Adzuki Beans,1304,23-Jul-16
Tiruppur (South),51.38017419,46.58741844,6.965966879,54.18396531,Adzuki Beans,1245,24-Jul-16
Tiruppur (North),53.76732179,47.69836276,6.25329917,74.33610894,Adzuki Beans,1012,25-Jul-16
"Tiruppattur, Sivaganga",54.24206002,50.68285693,5.779227118,103.0379121,Adzuki Beans,380,26-Jul-16
"Tirupattur, Vellore",50.23774196,64.32193916,5.26453007,128.4333007,Adzuki Beans,69,27-Jul-16
Tirunelveli,53.61354562,64.51127839,5.464839384,67.56692876,Adzuki Beans,20,28-Jul-16
Tirumangalam,53.67825326,49.62220216,5.841431861,58.99526706,Adzuki Beans,3,29-Jul-16
Tirukkoyilur,51.57606539,61.91816323,6.746197598,128.8673259,Adzuki Beans,12,30-Jul-16
Tiruchuli,51.73566612,41.08352444,5.576468162,158.4218823,Adzuki Beans,20,31-Jul-16
Tiruchirappalli (West),54.34541642,48.83429512,6.832060715,72.07777374,Adzuki Beans,39,01-Aug-16
Tiruchirappalli (East),53.93089691,62.60631427,6.359320069,126.1384881,Adzuki Beans,49,02-Aug-16
Tiruchengodu,53.62724661,45.80668187,7.400674878,102.6139108,Adzuki Beans,186,03-Aug-16
Tiruchendur,50.21135004,64.07926823,5.840523182,138.0795516,Adzuki Beans,359,04-Aug-16
Tindivanam,53.04569974,43.86143647,7.080592804,77.18606837,Adzuki Beans,454,05-Aug-16
Thuraiyur,53.93736613,50.53310831,5.323777601,65.42757621,Adzuki Beans,719,06-Aug-16
Thousand Lights,54.25667448,63.20938558,6.887801048,154.0631858,Adzuki Beans,471,07-Aug-16
Thoothukudi,54.07611998,58.98447775,6.286457433,173.3279708,Adzuki Beans,550,08-Aug-16
Thondamuthur,54.86327014,40.45046037,5.036324711,162.0159994,Adzuki Beans,813,09-Aug-16
Thiruvottiyur,52.41141567,53.6870061,5.722983932,63.19566861,Adzuki Beans,661,10-Aug-16
Thiruvidaimarudur,54.11434955,58.6005701,7.356804179,84.27248296,Adzuki Beans,662,11-Aug-16
Thiruverumbur,50.71087251,42.39356884,5.486625199,121.3974177,Adzuki Beans,754,12-Aug-16
Thiruvarur,52.34523666,41.49016937,5.1742068,148.1816653,Adzuki Beans,714,13-Aug-16
Thiruvallur,52.04157963,44.97641598,5.948132914,174.6110193,Adzuki Beans,496,14-Aug-16
Thiruvaiyaru,54.1256277,63.46404405,5.646983218,79.85524644,Adzuki Beans,413,15-Aug-16
Thiruthuraipoondi,50.60800313,54.8159915,5.694769311,146.9759043,Adzuki Beans,479,16-Aug-16
Thiruporur,50.44601964,64.80974774,7.353424187,74.34381244,Adzuki Beans,747,17-Aug-16
Thiruparankundram,52.74899026,55.59766371,6.464419169,133.6855598,Adzuki Beans,628,18-Aug-16
Thirumayam,52.07221573,56.52860445,5.605743632,109.2321133,Adzuki Beans,253,19-Aug-16
Thiru. Vi. Ka. Nagar,52.2598923,46.90997356,6.943551414,113.3465499,Adzuki Beans,35,20-Aug-16
Thanjavur,53.00973716,60.42608789,6.811143039,94.52634871,Adzuki Beans,18,21-Aug-16
Thalli,51.89363987,40.21677505,7.396512511,50.9989257,Adzuki Beans,16,22-Aug-16
Tenkasi,51.92648165,45.7130039,6.816347186,126.2988799,Adzuki Beans,14,23-Aug-16
Tambaram,52.35876089,62.10108559,6.04171654,127.5625375,Adzuki Beans,22,24-Aug-16
T. Nagar,51.10972906,42.92591073,7.068007353,140.3269787,Adzuki Beans,32,25-Aug-16
Sulur,52.3799117,41.66149617,5.441548052,145.2598039,Adzuki Beans,98,26-Aug-16
Srivilliputhur,53.03602656,57.72002643,5.448111749,77.86312777,Adzuki Beans,140,27-Aug-16
Srirangam,50.05527203,54.42400036,5.068978566,140.6692694,Adzuki Beans,448,28-Aug-16
Sriperumbudur,50.21320004,62.48992621,6.153000909,141.9402762,Adzuki Beans,708,29-Aug-16
Sivakasi,52.29042425,47.78119849,5.7529169,84.20551395,Adzuki Beans,756,30-Aug-16
Sivaganga,52.52654749,46.12497812,6.877843426,170.7165497,Adzuki Beans,914,31-Aug-16
Sirkazhi,51.20226773,44.68527797,5.760277748,153.0199404,Adzuki Beans,1030,01-Sept-16
Singanallur,54.73384075,60.24647568,5.595957461,114.134728,Adzuki Beans,1226,02-Sept-16
Sholingur,53.32395566,53.18750858,5.092063545,59.96418465,Adzuki Beans,1206,03-Sept-16
Sholinganallur,52.09641926,48.07110267,5.994403986,107.563276,Adzuki Beans,1438,04-Sept-16
Sholavandan,51.77963984,58.47902687,5.64196747,58.70109324,Adzuki Beans,1194,05-Sept-16
Senthamangalam,53.21070089,60.33349592,6.279582529,84.14035755,Adzuki Beans,1627,06-Sept-16
Sattur,50.54996552,45.68094434,5.150652827,93.41883094,Adzuki Beans,1401,07-Sept-16
Sankarapuram,50.77220915,52.22203243,6.807308893,62.17126298,Adzuki Beans,1520,08-Sept-16
Sankarankovil,52.71556507,64.22389823,6.743559095,127.9898177,Adzuki Beans,1730,09-Sept-16
Sankagiri,52.23456757,52.21661611,5.085690013,58.53389207,Adzuki Beans,1594,10-Sept-16
Salem (West),52.80068225,40.96256884,6.708946666,96.54526063,Adzuki Beans,1717,11-Sept-16
Salem (South),54.07590082,64.33714448,7.118480357,95.53144469,Adzuki Beans,304,12-Sept-16
Salem (North),52.99649426,46.1246328,6.221551935,151.2153725,Adzuki Beans,47,13-Sept-16
Saidapet,53.75148317,61.80513541,5.410116963,130.0908664,Adzuki Beans,56,14-Sept-16
Royapuram,52.43421588,52.57399484,5.703075277,106.1828435,Adzuki Beans,9,15-Sept-16
Rishivandiyam,53.01598707,55.55353906,6.875183422,115.8790571,Adzuki Beans,39,16-Sept-16
Rasipuram,53.79861699,47.85710959,5.669617314,127.4260686,Adzuki Beans,52,17-Sept-16
Ranipet,53.83329217,64.73571073,6.864200547,104.2206437,Adzuki Beans,130,18-Sept-16
Ramanathapuram,52.05641554,63.45826988,5.098959272,50.5321428,Adzuki Beans,440,19-Sept-16
Rajapalayam,52.82320271,41.14252093,6.395768559,61.15799761,Adzuki Beans,835,20-Sept-16
Radhapuram,50.37061804,42.92316191,6.306702716,62.8670336,Adzuki Beans,1148,21-Sept-16
Pudukkottai,54.85013111,44.28267926,5.700861926,120.3547999,Adzuki Beans,1663,22-Sept-16
Poonamallee,54.80522133,61.25999838,5.389736773,107.1421429,Adzuki Beans,1553,23-Sept-16
Poompuhar,52.9210633,58.13002509,5.999419467,163.8143714,Adzuki Beans,1158,24-Sept-16
Ponneri,53.4761329,47.35472486,6.947107959,73.1158153,Adzuki Beans,1063,25-Sept-16
Polur,54.98675978,58.29498551,5.822813919,64.91373538,Adzuki Beans,1167,26-Sept-16
Pollachi,52.04119242,43.25713379,5.547490246,144.8299706,Adzuki Beans,849,27-Sept-16
Perundurai,51.71738282,53.85566989,6.004758221,84.18557261,Adzuki Beans,1016,28-Sept-16
Periyakulam,50.4491822,56.09231075,7.048715847,127.1765156,Adzuki Beans,1121,29-Sept-16
Peravurani,53.47489192,57.81657349,7.09081152,125.6690043,Adzuki Beans,1071,30-Sept-16
Perambur,54.77860417,59.85472136,6.416145618,52.95882241,Adzuki Beans,1309,01-Oct-16
Perambalur,54.28155845,53.0689998,7.237372724,91.14587881,Adzuki Beans,1017,02-Oct-16
Pennagaram,53.51226629,51.98091389,6.426007511,113.8165465,Adzuki Beans,1598,03-Oct-16
Pattukkottai,52.46073295,40.5832736,6.698912033,168.4396593,Adzuki Beans,1133,04-Oct-16
Paramathi Velur,54.17475919,41.74523831,6.580655747,145.2301093,Adzuki Beans,827,05-Oct-16
Paramakudi,54.57749053,42.27715521,5.291063735,50.64693918,Adzuki Beans,485,06-Oct-16
Pappireddippatti,53.23519397,40.48668242,6.740402084,78.75930029,Adzuki Beans,172,07-Oct-16
Papanasam,51.3204343,55.29365413,5.647458316,170.7771304,Adzuki Beans,26,08-Oct-16
Panruti,51.68192672,64.10142966,6.411085124,125.5762499,Adzuki Beans,15,09-Oct-16
Pallavaram,53.07262836,42.25220982,7.271021061,170.3520229,Adzuki Beans,20,10-Oct-16
Palladam,54.81709585,53.41190777,6.397930357,68.89209426,Adzuki Beans,87,11-Oct-16
Palayamkottai,54.5458814,53.21001183,7.490025023,123.7823555,Adzuki Beans,83,12-Oct-16
Palani,53.41790345,54.62978164,5.604488011,119.4263746,Adzuki Beans,406,13-Oct-16
Palacode,54.32123511,45.11252188,5.017280869,109.6251596,Adzuki Beans,488,14-Oct-16
Padmanabhapuram,51.4928642,54.67485286,6.027664438,96.35492246,Adzuki Beans,610,15-Oct-16
Ottapidaram,51.15952169,47.47701304,6.210915948,119.6111882,Adzuki Beans,1201,16-Oct-16
Orathanadu,53.13767654,56.49774398,6.659951474,149.2981891,Adzuki Beans,945,17-Oct-16
Omalur,53.8159785,57.85526739,7.025093383,68.52267195,Adzuki Beans,724,18-Oct-16
Oddanchatram,50.74516008,51.82748629,6.58031135,76.60382856,Adzuki Beans,799,19-Oct-16
Nominated (Anglo-Indian community,36.51268371,57.92887167,6.03160778,122.6539694,Pigeon Peas,941,20-Oct-16
Nilakottai,36.89163721,62.73178224,5.269084669,163.7266551,Pigeon Peas,636,21-Oct-16
Neyveli,29.23540524,59.38967583,5.985792703,103.3301803,Pigeon Peas,859,22-Oct-16
Natham,27.33534897,43.35795962,6.09186275,142.3303677,Pigeon Peas,1013,23-Oct-16
Nannilam,21.0643684,55.46985938,5.624731338,184.6226709,Pigeon Peas,989,24-Oct-16
Nanguneri,30.33276599,42.35249879,6.446091759,149.299952,Pigeon Peas,672,25-Oct-16
Namakkal,31.80130272,45.03186173,5.623490043,147.0361442,Pigeon Peas,1193,26-Oct-16
Nagercoil,33.18184225,38.23184742,5.864623352,198.8298806,Pigeon Peas,1276,27-Oct-16
Nagapattinam,29.38538562,63.47742011,5.761702519,90.05422663,Pigeon Peas,861,28-Oct-16
Mylapore,30.27374995,67.38680755,4.696518678,127.7767134,Pigeon Peas,888,29-Oct-16
Musiri,35.45790488,68.75810535,5.269504214,108.6333046,Pigeon Peas,322,30-Oct-16
Mudhukulathur,33.80020039,40.03262418,7.445444883,176.6165894,Pigeon Peas,57,31-Oct-16
Modakkurichi,28.69180475,49.47225353,5.833031708,96.36222901,Pigeon Peas,78,01-Nov-16
Mettur,31.24021696,56.67369054,7.339320929,122.0146733,Pigeon Peas,9,02-Nov-16
Mettupalayam,28.98039357,57.23265151,6.347929353,120.7435664,Pigeon Peas,12,03-Nov-16
Melur,27.32198928,34.13737127,4.697750704,96.51524028,Pigeon Peas,60,04-Nov-16
Mayiladuthurai,21.47607807,38.80023714,4.962661422,180.382234,Pigeon Peas,71,05-Nov-16
Mannargudi,18.31910448,34.69776639,4.964887857,107.4721605,Pigeon Peas,274,06-Nov-16
Manapaarai,36.97794384,37.73992903,5.642813116,161.4812963,Pigeon Peas,446,07-Nov-16
Manamadurai,24.80467592,40.1242747,5.6093956,121.5639121,Pigeon Peas,565,08-Nov-16
Manachanallur,19.3479443,55.96805489,4.681576043,194.5921148,Pigeon Peas,759,09-Nov-16
Mailam,28.88302142,50.12323801,5.70951224,179.2155874,Pigeon Peas,725,10-Nov-16
Maduravoyal,19.54314136,47.19188279,6.413543781,192.4372194,Pigeon Peas,822,11-Nov-16
Maduranthakam,24.7741949,50.54621094,6.007508163,114.2821387,Pigeon Peas,810,12-Nov-16
Madurai West,18.33124824,38.40975482,4.946369874,139.6483317,Pigeon Peas,826,13-Nov-16
Madurai South,19.14729038,45.3733757,5.517208078,132.7748215,Pigeon Peas,894,14-Nov-16
Madurai North,28.23416057,49.4421345,5.902103172,186.5008581,Pigeon Peas,861,15-Nov-16
Madurai East,30.11812084,34.13307843,5.719889876,157.0858232,Pigeon Peas,990,16-Nov-16
Madurai Central,33.4126864,35.42910045,4.548202098,139.6702541,Pigeon Peas,1031,17-Nov-16
Madavaram,24.18553163,46.68746847,6.669529416,177.3377996,Pigeon Peas,1141,18-Nov-16
Madathukulam,26.88630675,41.69617915,4.750929218,94.46748008,Pigeon Peas,949,19-Nov-16
Lalgudi,31.33170829,57.97429171,4.946263888,161.7820226,Pigeon Peas,1222,20-Nov-16
Kurinjipadi,33.30711818,67.07780816,5.266227032,108.5090168,Pigeon Peas,1253,21-Nov-16
Kunnam,23.45379018,46.48714759,7.10959773,150.8712202,Pigeon Peas,1151,22-Nov-16
Kumbakonam,34.53823889,39.04468913,5.617008201,168.5948318,Pigeon Peas,980,23-Nov-16
Kumarapalayam,19.50112224,34.51086611,5.632353113,197.3752649,Pigeon Peas,87,24-Nov-16
Kulithalai,28.76794904,37.57792132,4.674941549,91.72084869,Pigeon Peas,12,25-Nov-16
Krishnarayapuram,30.97758716,32.24914235,7.161797643,180.716828,Pigeon Peas,9,26-Nov-16
Krishnagiri,18.39759147,36.82639309,6.624966131,93.12330644,Pigeon Peas,11,27-Nov-16
Kovilpatti,35.09357419,30.98685456,5.004074624,116.9106908,Pigeon Peas,63,28-Nov-16
Kolathur,34.93174223,30.40046769,6.345806011,159.2649827,Pigeon Peas,109,29-Nov-16
Kinathukadavu,29.50523036,35.72032498,6.216814453,187.8961851,Pigeon Peas,326,30-Nov-16
Kilvelur,34.51934775,47.52980027,5.921666758,129.0064612,Pigeon Peas,570,01-Dec-16
Kilpennathur,28.43430726,52.10010827,6.012719118,147.0414824,Pigeon Peas,729,02-Dec-16
Killiyoor,18.41645629,34.80541039,4.684079249,163.2747473,Pigeon Peas,976,03-Dec-16
Kavundampalayam,31.07508973,47.19847683,7.077170002,91.31256412,Pigeon Peas,1068,04-Dec-16
Kattumannarkoil,20.89342749,46.24856523,6.208843215,195.5697875,Pigeon Peas,945,05-Dec-16
Katpadi,30.90607799,52.79913039,7.05181629,170.9919828,Pigeon Peas,1019,06-Dec-16
Karur,27.9348279,66.45457122,4.722222454,145.3728801,Pigeon Peas,1063,07-Dec-16
Karaikudi,35.95176642,36.52780776,6.418062652,136.0456753,Pigeon Peas,998,08-Dec-16
Kanniyakumari,19.54317155,56.92831399,4.803564468,173.1686574,Pigeon Peas,1169,09-Dec-16
Kangayam,19.63736208,32.31528909,4.608695247,176.4134092,Pigeon Peas,1311,10-Dec-16
Kancheepuram,31.2192752,56.46868874,5.611510977,129.2028653,Pigeon Peas,1258,11-Dec-16
Kallakurichi,33.50876355,45.70976142,7.322097972,126.6738117,Pigeon Peas,1175,12-Dec-16
Kalasapakkam,24.80710166,45.01110015,5.023115055,188.4928637,Pigeon Peas,1246,13-Dec-16
Kadayanallur,36.20970524,31.94550613,5.617122801,191.0658531,Pigeon Peas,1584,14-Dec-16
K. V. Kuppam,30.50420876,35.48885969,5.391560418,162.5927723,Pigeon Peas,1235,15-Dec-16
Jolarpet,26.01630259,49.94704718,5.906596905,160.3337447,Pigeon Peas,853,16-Dec-16
Jayankondam,31.48469278,35.6395615,6.574209678,100.546816,Pigeon Peas,528,17-Dec-16
Hosur,33.15122581,32.45974539,4.807776749,105.0380275,Pigeon Peas,108,18-Dec-16
Harur,23.50222822,51.29019509,4.760038039,192.3023991,Pigeon Peas,26,19-Dec-16
Harbour,34.87248659,38.83786012,5.180271502,148.2502786,Pigeon Peas,6,20-Dec-16
Gummidipoondi,28.09269012,44.93322042,4.895927306,197.1144011,Pigeon Peas,21,21-Dec-16
Gudiyattam,24.54757829,57.3414485,6.436160044,118.3606557,Pigeon Peas,42,22-Dec-16
Gudalur,33.64769646,48.41490082,7.066087261,100.4673278,Pigeon Peas,49,23-Dec-16
Gobichettipalayam,20.5591255,60.54880693,6.655918078,191.0895109,Pigeon Peas,263,24-Dec-16
Gingee,19.95991719,59.33157782,5.982854523,195.787103,Pigeon Peas,408,25-Dec-16
Gangavalli,28.87667593,62.4901206,5.457871273,182.2688175,Pigeon Peas,578,26-Dec-16
Gandharvakottai,36.04353699,43.61444121,4.759490199,159.8938645,Pigeon Peas,960,27-Dec-16
Erode (West),23.6734328,47.2879691,7.342409555,141.1250722,Pigeon Peas,976,28-Dec-16
Erode (East),25.74679443,40.7192594,4.820788186,100.7791633,Pigeon Peas,1248,29-Dec-16
Egmore,31.08564994,66.68832981,6.242052013,175.9303271,Pigeon Peas,1037,30-Dec-16
Edapadi,18.72987676,61.33186249,5.001038726,139.8710041,Pigeon Peas,1085,31-Dec-16
Dr. Radhakrishnan Nagar,29.50304807,63.46513414,5.560224583,189.5208915,Pigeon Peas,1057,01-Jan-17
Dindigul,20.43517772,39.37252634,4.747352458,137.2279662,Pigeon Peas,1051,02-Jan-17
Dharmapuri,36.00415838,56.01334416,7.313517308,134.8596466,Pigeon Peas,1136,03-Jan-17
Dharapuram,31.46846241,35.39454002,5.661826398,174.5723999,Pigeon Peas,899,04-Jan-17
Cumbum,36.30049702,56.03021253,4.672437054,101.6073988,Pigeon Peas,964,05-Jan-17
Cuddalore,29.49096726,67.10604388,6.471862118,153.2504506,Pigeon Peas,1084,06-Jan-17
Coonoor,30.5753044,34.75591197,5.384762927,177.5764304,Pigeon Peas,1355,07-Jan-17
Colachal,24.69487673,59.96669215,5.859813416,91.95792434,Pigeon Peas,1434,08-Jan-17
Coimbatore North,23.17409556,36.67847052,6.962386495,162.5931264,Pigeon Peas,876,09-Jan-17
Coimbatore (South),19.04380471,33.10695144,6.12166671,155.3705624,Pigeon Peas,457,10-Jan-17
Chidambaram,29.32379604,45.93248374,6.421748487,165.4113371,Pigeon Peas,103,11-Jan-17
Cheyyur,34.6455408,54.32342534,4.828936119,180.9009998,Pigeon Peas,16,12-Jan-17
Cheyyar,21.9989826,56.31006755,6.98571967,136.8274312,Pigeon Peas,17,13-Jan-17
Chepauk-Thiruvallikeni,22.99774444,60.24218572,4.603563116,159.689339,Pigeon Peas,20,14-Jan-17
Chengam,30.55992394,35.29006485,6.979540061,178.8998611,Pigeon Peas,20,15-Jan-17
Chengalpattu,31.46417866,48.17631461,7.064973419,165.405354,Pigeon Peas,18,16-Jan-17
Bodinayakanur,25.95058595,40.58227261,5.16516459,109.1821183,Pigeon Peas,84,17-Jan-17
Bhuvanagiri,21.01142393,69.69141302,5.111488821,185.2039114,Pigeon Peas,112,18-Jan-17
Bhavanisagar,19.25100056,47.70351758,5.374358869,149.063196,Pigeon Peas,310,19-Jan-17
Bhavani,19.24462755,50.54495302,5.671419084,180.6465282,Pigeon Peas,429,20-Jan-17
Bargur,22.47253208,62.56532471,5.667419697,96.74706956,Pigeon Peas,465,21-Jan-17
Avanashi,36.75087487,58.25799145,6.07938452,124.6028153,Pigeon Peas,329,22-Jan-17
Avadi,29.89286629,66.35375127,6.931924963,198.1403003,Pigeon Peas,549,23-Jan-17
Attur,29.37735586,44.82294584,6.842744374,172.40168,Pigeon Peas,671,24-Jan-17
Athoor,29.65052947,42.89833235,6.876572503,186.9226052,Pigeon Peas,666,25-Jan-17
Aruppukkottai,19.54284889,66.34777265,6.151029296,173.1106982,Pigeon Peas,558,26-Jan-17
Ariyalur,20.04611791,48.93905624,4.567446499,122.4564203,Pigeon Peas,508,27-Jan-17
Arcot,17.02498456,16.98861173,7.485996067,88.55123143,Chickpea,543,28-Jan-17
Aravakurichi,19.02061277,17.13159126,6.920251378,79.92698081,Chickpea,364,29-Jan-17
Aranthangi,17.88776475,15.40589717,5.996932037,68.54932919,Chickpea,330,30-Jan-17
Arani,18.86805647,15.65809214,6.391173589,88.51048983,Chickpea,462,31-Jan-17
Arakkonam,18.36952567,19.56381041,7.152811172,79.26357665,Chickpea,546,01-Feb-17
Anthiyur,20.45078582,15.40312102,5.988992796,92.68373702,Chickpea,608,02-Feb-17
Anna Nagar,20.6543203,16.60820843,6.231049028,74.6631118,Chickpea,515,03-Feb-17
Andipatti,17.3348681,18.74926979,7.550808267,82.61734721,Chickpea,373,04-Feb-17
Anaikattu,18.17912258,18.90426935,7.010570541,81.84997529,Chickpea,96,05-Feb-17
Ambur,18.01272266,18.30968112,8.753795334,81.98568791,Chickpea,16,06-Feb-17
Ambattur,20.99373558,19.33470387,8.718192847,93.55280105,Chickpea,12,07-Feb-17
Ambasamudram,19.46233971,15.22538951,7.976607593,74.58565097,Chickpea,19,08-Feb-17
Alangulam,19.81344531,14.69765308,6.515499549,78.96514709,Chickpea,27,09-Feb-17
Alangudi,18.97424756,19.5161216,8.490127142,80.7108745,Chickpea,67,10-Feb-17
Alandur,18.19737048,14.71070537,6.576415562,70.18185181,Chickpea,167,11-Feb-17
Yercaud,18.72963144,19.18197264,6.481783043,71.58010169,Chickpea,362,12-Feb-17
Vriddhachalam,20.99502153,19.8601304,7.966605025,73.50734019,Chickpea,604,13-Feb-17
Virugambakkam,20.28155898,16.39535215,8.140825437,82.52339655,Chickpea,608,14-Feb-17
Virudhunagar,17.48042641,15.7559405,7.228963452,66.96980581,Chickpea,681,15-Feb-17
Viralimalai,20.88818675,14.32313811,6.492546046,90.46228334,Chickpea,795,16-Feb-17
Villupuram,17.08498521,16.14565756,7.528599957,71.31007253,Chickpea,930,17-Feb-17
Villivakkam,20.09340593,15.11279612,7.701446446,85.74904898,Chickpea,962,18-Feb-17
Vilavancode,17.57212145,14.99927489,8.519975748,89.31050665,Chickpea,841,19-Feb-17
Vilathikulam,19.12065218,18.43475844,6.620900869,85.52950164,Chickpea,1166,20-Feb-17
Vikravandi,18.57665902,19.22008229,8.104396058,72.94940441,Chickpea,1113,21-Feb-17
Veppanahalli,17.16606398,14.42457525,6.204090835,72.32667516,Chickpea,1458,22-Feb-17
Vellore,18.2872007,16.67921616,6.051091339,74.87445574,Chickpea,1097,23-Feb-17
Velachery,19.03025305,18.66725565,7.690962338,94.70992037,Chickpea,1535,24-Feb-17
Veerapandi,17.1418614,17.0662427,7.829211144,83.74606679,Chickpea,1833,25-Feb-17
Vedasandur,17.47809436,17.93253975,6.761599706,78.92060234,Chickpea,1478,26-Feb-17
Vedaranyam,20.56601874,14.25803981,6.654425315,83.75937135,Chickpea,1539,27-Feb-17
Vasudevanallur,17.22385224,15.82069268,6.129533877,76.57580954,Chickpea,432,28-Feb-17
Vanur,19.69141713,19.44225438,8.829273328,91.76071648,Chickpea,98,01-Mar-17
Vaniyambadi,17.84851658,19.09172907,8.621662982,76.32470713,Chickpea,35,02-Mar-17
Vandavasi,18.8202251,16.1074793,8.204862075,89.73119396,Chickpea,78,03-Mar-17
Valparai,17.47500984,16.54314829,6.18042747,93.35034262,Chickpea,123,04-Mar-17
Uthiramerur,18.72649425,17.58406365,7.978996755,81.20176515,Chickpea,195,05-Mar-17
Uthangarai,18.65580107,16.17772668,7.863113671,81.70769297,Chickpea,468,06-Mar-17
Usilampatti,18.2356751,19.68538502,6.967843048,83.74879344,Chickpea,675,07-Mar-17
